               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 127,            0.031765,            0.042903,            0.010301,             0.76733,             0.73492,             0.78645,             0.53208,            0.031773,            0.010793,            0.016953,            0.005842,            0.005842,            0.005842
                 128,            0.031186,            0.041348,           0.0096051,             0.77669,             0.71511,             0.77911,             0.53667,            0.031364,            0.011004,             0.01662,            0.005809,            0.005809,            0.005809
                 129,            0.031426,            0.042609,            0.009756,             0.75504,             0.72972,             0.77159,             0.53101,            0.031058,            0.011126,            0.016321,            0.005776,            0.005776,            0.005776
                 130,            0.032046,            0.041539,            0.010136,             0.83662,             0.67566,              0.7795,             0.52062,            0.031658,            0.011102,            0.017265,            0.005743,            0.005743,            0.005743
                 131,             0.03166,            0.043147,            0.010432,             0.77584,             0.72172,             0.77736,             0.52187,            0.032452,            0.011235,              0.0169,             0.00571,             0.00571,             0.00571
                 132,             0.03136,            0.040963,            0.010078,             0.75317,             0.70699,             0.75856,             0.51059,            0.032278,            0.011174,            0.018122,            0.005677,            0.005677,            0.005677
                 133,            0.031475,            0.038743,            0.010586,             0.80746,             0.67995,             0.76702,              0.5151,            0.031958,            0.011107,            0.019017,            0.005644,            0.005644,            0.005644
                 134,              0.0319,             0.04138,            0.010656,             0.81383,              0.7052,             0.77449,             0.52598,            0.031562,            0.010882,             0.01832,            0.005611,            0.005611,            0.005611
                 135,            0.031783,            0.042606,           0.0099349,              0.8044,             0.70512,             0.77386,             0.53016,            0.031789,            0.010895,            0.017764,            0.005578,            0.005578,            0.005578
                 136,            0.032009,            0.042463,            0.010508,             0.81241,              0.7164,             0.79002,             0.53603,            0.031892,            0.010859,            0.017846,            0.005545,            0.005545,            0.005545
                 137,            0.032255,            0.041652,            0.010631,             0.79737,             0.69148,             0.77305,             0.52185,             0.03205,            0.011137,            0.019332,            0.005512,            0.005512,            0.005512
                 138,            0.031505,            0.041677,            0.010189,             0.79184,             0.70157,             0.77146,             0.52916,            0.031727,            0.011031,            0.018384,            0.005479,            0.005479,            0.005479
                 139,            0.030985,            0.040147,            0.009935,             0.78036,             0.72673,             0.77695,             0.52742,            0.031485,            0.011016,            0.018685,            0.005446,            0.005446,            0.005446
                 140,            0.031272,            0.040532,            0.010238,             0.76366,             0.73125,             0.77161,             0.51943,            0.031347,            0.011085,            0.018369,            0.005413,            0.005413,            0.005413
                 141,            0.031396,            0.040141,            0.010062,             0.77546,             0.70241,             0.78293,             0.52863,            0.030913,            0.011079,            0.018065,             0.00538,             0.00538,             0.00538
                 142,            0.031523,             0.04136,           0.0097902,             0.74884,             0.72656,             0.77136,             0.52294,            0.030942,            0.010908,            0.018579,            0.005347,            0.005347,            0.005347
                 143,            0.031246,            0.042291,           0.0096038,              0.7687,             0.71408,             0.76396,             0.51715,            0.031278,            0.011174,            0.017907,            0.005314,            0.005314,            0.005314
                 144,            0.031517,            0.041826,            0.010194,             0.77524,             0.73287,             0.77165,             0.52352,            0.031253,            0.010898,            0.016941,            0.005281,            0.005281,            0.005281
                 145,            0.031194,            0.040682,           0.0097649,             0.75357,             0.73583,             0.77805,             0.52358,            0.031591,            0.010856,            0.015831,            0.005248,            0.005248,            0.005248
